구,동,업종명,점포수
강서구,화곡본동,패스트푸드점,24.0
강서구,화곡본동,치킨전문점,20.0
강서구,화곡본동,중식음식점,19.0
강서구,화곡본동,제과점,12.0
관악구,낙성대동,한식음식점,391.0
관악구,낙성대동,호프-간이주점,202.0
관악구,낙성대동,커피-음료,175.0
관악구,낙성대동,양식음식점,154.0
관악구,낙성대동,일식음식점,126.0
관악구,낙성대동,중식음식점,86.0
관악구,낙성대동,분식전문점,60.0
관악구,낙성대동,제과점,46.0
관악구,낙성대동,패스트푸드점,39.0
관악구,낙성대동,치킨전문점,10.0
관악구,난곡동,한식음식점,183.0
관악구,난곡동,호프-간이주점,73.0
관악구,난곡동,커피-음료,46.0
관악구,난곡동,분식전문점,30.0
관악구,난곡동,제과점,28.0
관악구,난곡동,중식음식점,20.0
관악구,난곡동,일식음식점,16.0
관악구,난곡동,패스트푸드점,13.0
관악구,난곡동,치킨전문점,9.0
관악구,난곡동,양식음식점,6.0
관악구,난향동,한식음식점,21.0
관악구,난향동,분식전문점,16.0
관악구,난향동,제과점,10.0
관악구,난향동,커피-음료,8.0
관악구,난향동,호프-간이주점,4.0
관악구,난향동,패스트푸드점,4.0
관악구,난향동,치킨전문점,0.0
관악구,남현동,한식음식점,151.0
관악구,남현동,분식전문점,53.0
관악구,남현동,커피-음료,51.0
관악구,남현동,호프-간이주점,35.0
관악구,남현동,중식음식점,16.0
관악구,남현동,일식음식점,16.0
관악구,남현동,치킨전문점,12.0
관악구,남현동,제과점,7.0
관악구,남현동,패스트푸드점,4.0
관악구,대학동,한식음식점,596.0
관악구,대학동,호프-간이주점,204.0
관악구,대학동,커피-음료,189.0
관악구,대학동,분식전문점,151.0
관악구,대학동,중식음식점,90.0
관악구,대학동,일식음식점,56.0
관악구,대학동,패스트푸드점,50.0
관악구,대학동,양식음식점,47.0
관악구,대학동,제과점,46.0
관악구,대학동,치킨전문점,29.0
관악구,미성동,한식음식점,267.0
관악구,미성동,커피-음료,107.0
관악구,미성동,호프-간이주점,69.0
관악구,미성동,분식전문점,55.0
관악구,미성동,제과점,43.0
관악구,미성동,중식음식점,24.0
관악구,미성동,치킨전문점,20.0
관악구,미성동,양식음식점,17.0
관악구,미성동,일식음식점,16.0
관악구,미성동,패스트푸드점,0.0
관악구,보라매동,한식음식점,253.0
관악구,보라매동,커피-음료,114.0
관악구,보라매동,호프-간이주점,81.0
관악구,보라매동,분식전문점,49.0
관악구,보라매동,중식음식점,42.0
관악구,보라매동,제과점,33.0
관악구,보라매동,양식음식점,28.0
관악구,보라매동,치킨전문점,28.0
관악구,보라매동,패스트푸드점,23.0
관악구,보라매동,일식음식점,16.0
관악구,삼성동,한식음식점,125.0
관악구,삼성동,분식전문점,49.0
관악구,삼성동,호프-간이주점,29.0
관악구,삼성동,커피-음료,27.0
관악구,삼성동,치킨전문점,16.0
관악구,삼성동,중식음식점,12.0
관악구,삼성동,제과점,8.0
관악구,삼성동,패스트푸드점,3.0
관악구,서림동,한식음식점,259.0
관악구,서림동,커피-음료,123.0
관악구,서림동,분식전문점,59.0
관악구,서림동,호프-간이주점,43.0
관악구,서림동,일식음식점,28.0
관악구,서림동,중식음식점,27.0
관악구,서림동,양식음식점,26.0
관악구,서림동,치킨전문점,24.0
관악구,서림동,패스트푸드점,20.0
관악구,서림동,제과점,12.0
관악구,서원동,한식음식점,421.0
관악구,서원동,호프-간이주점,325.0
관악구,서원동,커피-음료,79.0
관악구,서원동,일식음식점,50.0
관악구,서원동,분식전문점,34.0
관악구,서원동,제과점,26.0
관악구,서원동,중식음식점,24.0
관악구,서원동,양식음식점,24.0
관악구,서원동,패스트푸드점,16.0
관악구,서원동,치킨전문점,6.0
관악구,성현동,커피-음료,44.0
관악구,성현동,한식음식점,21.0
관악구,성현동,치킨전문점,16.0
관악구,성현동,분식전문점,12.0
관악구,성현동,양식음식점,12.0
관악구,성현동,패스트푸드점,0.0
관악구,신림동,한식음식점,704.0
관악구,신림동,호프-간이주점,372.0
관악구,신림동,커피-음료,233.0
관악구,신림동,분식전문점,132.0
관악구,신림동,일식음식점,95.0
관악구,신림동,양식음식점,79.0
관악구,신림동,중식음식점,62.0
관악구,신림동,패스트푸드점,60.0
관악구,신림동,제과점,50.0
관악구,신림동,치킨전문점,33.0
관악구,신사동,한식음식점,394.0
관악구,신사동,커피-음료,171.0
관악구,신사동,호프-간이주점,136.0
관악구,신사동,분식전문점,84.0
관악구,신사동,중식음식점,66.0
관악구,신사동,제과점,52.0
관악구,신사동,양식음식점,31.0
관악구,신사동,치킨전문점,16.0
관악구,신사동,일식음식점,15.0
관악구,신사동,패스트푸드점,14.0
관악구,신원동,한식음식점,271.0
관악구,신원동,호프-간이주점,89.0
관악구,신원동,분식전문점,79.0
관악구,신원동,커피-음료,79.0
관악구,신원동,제과점,35.0
관악구,신원동,치킨전문점,26.0
관악구,신원동,일식음식점,17.0
관악구,신원동,중식음식점,12.0
관악구,신원동,양식음식점,10.0
관악구,신원동,패스트푸드점,4.0
관악구,은천동,한식음식점,217.0
관악구,은천동,호프-간이주점,38.0
관악구,은천동,분식전문점,19.0
관악구,은천동,커피-음료,17.0
관악구,은천동,제과점,14.0
관악구,은천동,중식음식점,12.0
관악구,은천동,치킨전문점,5.0
관악구,은천동,패스트푸드점,4.0
관악구,인헌동,한식음식점,211.0
관악구,인헌동,커피-음료,101.0
관악구,인헌동,분식전문점,81.0
관악구,인헌동,호프-간이주점,58.0
관악구,인헌동,치킨전문점,34.0
관악구,인헌동,일식음식점,27.0
관악구,인헌동,제과점,24.0
관악구,인헌동,양식음식점,22.0
관악구,인헌동,중식음식점,20.0
관악구,인헌동,패스트푸드점,20.0
관악구,조원동,한식음식점,260.0
관악구,조원동,호프-간이주점,118.0
관악구,조원동,커피-음료,118.0
관악구,조원동,중식음식점,84.0
관악구,조원동,분식전문점,63.0
관악구,조원동,제과점,24.0
관악구,조원동,일식음식점,21.0
관악구,조원동,양식음식점,20.0
관악구,조원동,패스트푸드점,4.0
관악구,조원동,치킨전문점,4.0
관악구,중앙동,한식음식점,309.0
관악구,중앙동,호프-간이주점,112.0
관악구,중앙동,커피-음료,93.0
관악구,중앙동,패스트푸드점,29.0
관악구,중앙동,일식음식점,29.0
관악구,중앙동,분식전문점,27.0
관악구,중앙동,중식음식점,22.0
관악구,중앙동,양식음식점,15.0
관악구,중앙동,제과점,11.0
관악구,중앙동,치킨전문점,10.0
관악구,청룡동,한식음식점,831.0
관악구,청룡동,호프-간이주점,357.0
관악구,청룡동,커피-음료,218.0
관악구,청룡동,분식전문점,164.0
관악구,청룡동,일식음식점,142.0
관악구,청룡동,중식음식점,103.0
관악구,청룡동,양식음식점,63.0
관악구,청룡동,제과점,58.0
관악구,청룡동,패스트푸드점,42.0
관악구,청룡동,치킨전문점,22.0
관악구,청림동,호프-간이주점,12.0
관악구,청림동,커피-음료,5.0
관악구,청림동,중식음식점,4.0
관악구,행운동,한식음식점,184.0
관악구,행운동,커피-음료,84.0
관악구,행운동,분식전문점,58.0
관악구,행운동,제과점,38.0
관악구,행운동,양식음식점,37.0
관악구,행운동,호프-간이주점,28.0
관악구,행운동,패스트푸드점,24.0
관악구,행운동,치킨전문점,22.0
관악구,행운동,일식음식점,22.0
관악구,행운동,중식음식점,18.0
광진구,광장동,한식음식점,158.0
광진구,광장동,커피-음료,127.0
광진구,광장동,호프-간이주점,40.0
광진구,광장동,분식전문점,30.0
광진구,광장동,일식음식점,23.0
광진구,광장동,양식음식점,21.0
광진구,광장동,중식음식점,12.0
광진구,광장동,제과점,8.0
광진구,광장동,패스트푸드점,0.0
광진구,광장동,치킨전문점,0.0
광진구,구의1동,한식음식점,826.0
광진구,구의1동,호프-간이주점,294.0
광진구,구의1동,커피-음료,249.0
광진구,구의1동,분식전문점,130.0
광진구,구의1동,일식음식점,79.0
광진구,구의1동,중식음식점,79.0
광진구,구의1동,제과점,51.0
광진구,구의1동,치킨전문점,42.0
광진구,구의1동,양식음식점,36.0
광진구,구의1동,패스트푸드점,29.0
광진구,구의2동,한식음식점,86.0
광진구,구의2동,커피-음료,55.0
광진구,구의2동,분식전문점,18.0
광진구,구의2동,패스트푸드점,14.0
광진구,구의2동,제과점,8.0
광진구,구의2동,양식음식점,6.0
광진구,구의2동,일식음식점,4.0
광진구,구의2동,치킨전문점,4.0
광진구,구의2동,호프-간이주점,1.0
광진구,구의3동,한식음식점,397.0
광진구,구의3동,커피-음료,163.0
광진구,구의3동,일식음식점,73.0
광진구,구의3동,분식전문점,72.0
광진구,구의3동,호프-간이주점,67.0
광진구,구의3동,제과점,46.0
광진구,구의3동,양식음식점,45.0
광진구,구의3동,패스트푸드점,41.0
광진구,구의3동,중식음식점,38.0
광진구,구의3동,치킨전문점,8.0
광진구,군자동,한식음식점,894.0
광진구,군자동,호프-간이주점,424.0
광진구,군자동,커피-음료,295.0
광진구,군자동,일식음식점,167.0
광진구,군자동,중식음식점,131.0
광진구,군자동,양식음식점,118.0
광진구,군자동,분식전문점,107.0
광진구,군자동,제과점,85.0
광진구,군자동,패스트푸드점,62.0
광진구,군자동,치킨전문점,60.0
광진구,능동,한식음식점,51.0
광진구,능동,커피-음료,47.0
광진구,능동,양식음식점,15.0
광진구,능동,제과점,14.0
광진구,능동,분식전문점,8.0
광진구,능동,호프-간이주점,8.0
광진구,능동,치킨전문점,6.0
광진구,능동,패스트푸드점,4.0
광진구,자양1동,한식음식점,444.0
광진구,자양1동,커피-음료,136.0
광진구,자양1동,분식전문점,81.0
광진구,자양1동,호프-간이주점,71.0
광진구,자양1동,양식음식점,41.0
광진구,자양1동,치킨전문점,40.0
광진구,자양1동,제과점,37.0
광진구,자양1동,중식음식점,35.0
광진구,자양1동,일식음식점,16.0
광진구,자양1동,패스트푸드점,12.0
광진구,자양2동,한식음식점,262.0
광진구,자양2동,커피-음료,121.0
광진구,자양2동,호프-간이주점,90.0
광진구,자양2동,분식전문점,57.0
광진구,자양2동,일식음식점,43.0
광진구,자양2동,양식음식점,30.0
광진구,자양2동,제과점,26.0
광진구,자양2동,중식음식점,16.0
광진구,자양2동,치킨전문점,16.0
광진구,자양2동,패스트푸드점,10.0
광진구,자양3동,한식음식점,84.0
광진구,자양3동,커피-음료,65.0
광진구,자양3동,분식전문점,12.0
광진구,자양3동,호프-간이주점,12.0
광진구,자양3동,중식음식점,12.0
광진구,자양3동,제과점,10.0
광진구,자양3동,양식음식점,4.0
광진구,자양3동,일식음식점,4.0
광진구,자양3동,패스트푸드점,2.0
광진구,자양3동,치킨전문점,0.0
광진구,자양4동,한식음식점,374.0
광진구,자양4동,중식음식점,276.0
광진구,자양4동,커피-음료,178.0
광진구,자양4동,호프-간이주점,155.0
광진구,자양4동,분식전문점,62.0
광진구,자양4동,제과점,37.0
광진구,자양4동,일식음식점,26.0
광진구,자양4동,양식음식점,17.0
광진구,자양4동,치킨전문점,17.0
광진구,자양4동,패스트푸드점,12.0
광진구,중곡1동,한식음식점,261.0
광진구,중곡1동,호프-간이주점,137.0
광진구,중곡1동,커피-음료,98.0
광진구,중곡1동,분식전문점,58.0
광진구,중곡1동,양식음식점,40.0
광진구,중곡1동,제과점,30.0
광진구,중곡1동,치킨전문점,24.0
광진구,중곡1동,일식음식점,21.0
광진구,중곡1동,중식음식점,20.0
광진구,중곡2동,한식음식점,436.0
광진구,중곡2동,커피-음료,146.0
광진구,중곡2동,호프-간이주점,132.0
광진구,중곡2동,분식전문점,102.0
광진구,중곡2동,양식음식점,70.0
광진구,중곡2동,제과점,54.0
광진구,중곡2동,중식음식점,44.0
광진구,중곡2동,일식음식점,35.0
광진구,중곡2동,치킨전문점,14.0
광진구,중곡2동,패스트푸드점,8.0
광진구,중곡3동,한식음식점,304.0
광진구,중곡3동,호프-간이주점,138.0
광진구,중곡3동,커피-음료,51.0
광진구,중곡3동,제과점,26.0
광진구,중곡3동,분식전문점,23.0
광진구,중곡3동,패스트푸드점,22.0
광진구,중곡3동,양식음식점,22.0
광진구,중곡3동,치킨전문점,13.0
광진구,중곡3동,중식음식점,8.0
광진구,중곡3동,일식음식점,8.0
광진구,중곡4동,한식음식점,273.0
광진구,중곡4동,커피-음료,100.0
광진구,중곡4동,분식전문점,73.0
광진구,중곡4동,호프-간이주점,52.0
광진구,중곡4동,제과점,48.0
광진구,중곡4동,중식음식점,23.0
광진구,중곡4동,패스트푸드점,13.0
광진구,중곡4동,일식음식점,8.0
광진구,중곡4동,치킨전문점,5.0
광진구,화양동,한식음식점,1046.0
광진구,화양동,호프-간이주점,739.0
광진구,화양동,커피-음료,542.0
광진구,화양동,양식음식점,287.0
광진구,화양동,분식전문점,244.0
광진구,화양동,중식음식점,205.0
광진구,화양동,일식음식점,184.0
광진구,화양동,패스트푸드점,100.0
광진구,화양동,제과점,96.0
광진구,화양동,치킨전문점,20.0
구로구,가리봉동,한식음식점,414.0
구로구,가리봉동,중식음식점,214.0
구로구,가리봉동,호프-간이주점,212.0
구로구,가리봉동,커피-음료,58.0
구로구,가리봉동,분식전문점,54.0
구로구,가리봉동,양식음식점,17.0
구로구,가리봉동,제과점,16.0
구로구,가리봉동,치킨전문점,16.0
구로구,가리봉동,패스트푸드점,8.0
구로구,가리봉동,일식음식점,8.0
구로구,개봉1동,한식음식점,213.0
구로구,개봉1동,호프-간이주점,43.0
구로구,개봉1동,분식전문점,39.0
구로구,개봉1동,커피-음료,31.0
구로구,개봉1동,제과점,15.0
구로구,개봉1동,중식음식점,12.0
구로구,개봉1동,일식음식점,12.0
구로구,개봉1동,양식음식점,8.0
구로구,개봉1동,패스트푸드점,8.0
구로구,개봉1동,치킨전문점,7.0
구로구,개봉2동,한식음식점,53.0
구로구,개봉2동,호프-간이주점,41.0
구로구,개봉2동,커피-음료,26.0
구로구,개봉2동,중식음식점,17.0
구로구,개봉2동,제과점,14.0
구로구,개봉2동,분식전문점,14.0
구로구,개봉2동,치킨전문점,11.0
구로구,개봉2동,패스트푸드점,4.0
구로구,개봉3동,한식음식점,332.0
구로구,개봉3동,커피-음료,117.0
구로구,개봉3동,호프-간이주점,109.0
구로구,개봉3동,분식전문점,70.0
구로구,개봉3동,제과점,32.0
구로구,개봉3동,패스트푸드점,29.0
구로구,개봉3동,중식음식점,25.0
구로구,개봉3동,치킨전문점,21.0
구로구,개봉3동,일식음식점,20.0
구로구,개봉3동,양식음식점,20.0
구로구,고척1동,한식음식점,213.0
구로구,고척1동,커피-음료,67.0
구로구,고척1동,호프-간이주점,60.0
구로구,고척1동,분식전문점,49.0
구로구,고척1동,중식음식점,31.0
구로구,고척1동,치킨전문점,24.0
구로구,고척1동,일식음식점,22.0
구로구,고척1동,패스트푸드점,21.0
구로구,고척1동,제과점,18.0
구로구,고척1동,양식음식점,10.0
구로구,고척2동,한식음식점,496.0
구로구,고척2동,호프-간이주점,157.0
구로구,고척2동,커피-음료,136.0
구로구,고척2동,분식전문점,132.0
구로구,고척2동,제과점,49.0
구로구,고척2동,중식음식점,41.0
구로구,고척2동,일식음식점,37.0
구로구,고척2동,치킨전문점,30.0
구로구,고척2동,양식음식점,18.0
구로구,고척2동,패스트푸드점,12.0
구로구,구로2동,한식음식점,877.0
구로구,구로2동,호프-간이주점,383.0
구로구,구로2동,중식음식점,325.0
구로구,구로2동,커피-음료,160.0
구로구,구로2동,분식전문점,124.0
구로구,구로2동,제과점,54.0
구로구,구로2동,일식음식점,46.0
구로구,구로2동,양식음식점,24.0
구로구,구로2동,패스트푸드점,20.0
구로구,구로2동,치킨전문점,16.0
구로구,구로3동,한식음식점,1172.0
구로구,구로3동,커피-음료,355.0
구로구,구로3동,호프-간이주점,293.0
구로구,구로3동,중식음식점,204.0
구로구,구로3동,일식음식점,158.0
구로구,구로3동,분식전문점,143.0
구로구,구로3동,양식음식점,126.0
구로구,구로3동,패스트푸드점,60.0
구로구,구로3동,제과점,34.0
구로구,구로3동,치킨전문점,29.0
구로구,구로4동,한식음식점,566.0
구로구,구로4동,호프-간이주점,378.0
구로구,구로4동,중식음식점,339.0
구로구,구로4동,분식전문점,78.0
구로구,구로4동,커피-음료,67.0
구로구,구로4동,제과점,39.0
구로구,구로4동,치킨전문점,28.0
구로구,구로4동,양식음식점,6.0
구로구,구로4동,일식음식점,4.0
구로구,구로4동,패스트푸드점,4.0
구로구,구로5동,한식음식점,1017.0
구로구,구로5동,커피-음료,318.0
구로구,구로5동,호프-간이주점,243.0
구로구,구로5동,분식전문점,191.0
구로구,구로5동,중식음식점,174.0
구로구,구로5동,일식음식점,108.0
구로구,구로5동,제과점,74.0
구로구,구로5동,양식음식점,73.0
구로구,구로5동,패스트푸드점,73.0
구로구,구로5동,치킨전문점,27.0
구로구,수궁동,한식음식점,119.0
구로구,수궁동,호프-간이주점,48.0
구로구,수궁동,분식전문점,44.0
구로구,수궁동,커피-음료,28.0
구로구,수궁동,치킨전문점,12.0
구로구,수궁동,중식음식점,12.0
구로구,수궁동,패스트푸드점,9.0
구로구,수궁동,제과점,4.0
구로구,수궁동,양식음식점,4.0
구로구,수궁동,일식음식점,2.0
구로구,신도림동,한식음식점,100.0
구로구,신도림동,커피-음료,24.0
구로구,신도림동,호프-간이주점,22.0
구로구,신도림동,분식전문점,4.0
구로구,신도림동,치킨전문점,4.0
구로구,신도림동,일식음식점,4.0
구로구,신도림동,중식음식점,3.0
구로구,신도림동,양식음식점,3.0
구로구,신도림동,제과점,1.0
구로구,신도림동,패스트푸드점,0.0
구로구,오류1동,한식음식점,331.0
구로구,오류1동,호프-간이주점,127.0
구로구,오류1동,커피-음료,75.0
구로구,오류1동,분식전문점,52.0
구로구,오류1동,중식음식점,35.0
구로구,오류1동,제과점,32.0
구로구,오류1동,일식음식점,26.0
구로구,오류1동,치킨전문점,15.0
구로구,오류1동,양식음식점,9.0
구로구,오류1동,패스트푸드점,6.0
구로구,오류2동,한식음식점,216.0
구로구,오류2동,분식전문점,75.0
구로구,오류2동,호프-간이주점,48.0
구로구,오류2동,중식음식점,29.0
구로구,오류2동,커피-음료,25.0
구로구,오류2동,패스트푸드점,17.0
구로구,오류2동,제과점,17.0
구로구,오류2동,일식음식점,12.0
구로구,오류2동,치킨전문점,12.0
구로구,오류2동,양식음식점,4.0
금천구,가산동,한식음식점,1900.0
금천구,가산동,커피-음료,772.0
금천구,가산동,중식음식점,291.0
금천구,가산동,호프-간이주점,271.0
금천구,가산동,일식음식점,232.0
금천구,가산동,분식전문점,215.0
금천구,가산동,양식음식점,170.0
금천구,가산동,제과점,97.0
금천구,가산동,패스트푸드점,76.0
금천구,가산동,치킨전문점,40.0
금천구,독산1동,한식음식점,752.0
금천구,독산1동,호프-간이주점,177.0
금천구,독산1동,커피-음료,138.0
금천구,독산1동,분식전문점,115.0
금천구,독산1동,중식음식점,114.0
금천구,독산1동,치킨전문점,54.0
금천구,독산1동,제과점,34.0
금천구,독산1동,패스트푸드점,32.0
금천구,독산1동,양식음식점,31.0
금천구,독산1동,일식음식점,30.0
금천구,독산2동,한식음식점,214.0
금천구,독산2동,분식전문점,60.0
금천구,독산2동,호프-간이주점,55.0
금천구,독산2동,커피-음료,51.0
금천구,독산2동,중식음식점,33.0
금천구,독산2동,제과점,18.0
금천구,독산2동,치킨전문점,12.0
금천구,독산2동,양식음식점,11.0
금천구,독산2동,패스트푸드점,8.0
금천구,독산2동,일식음식점,5.0
금천구,독산3동,한식음식점,521.0
금천구,독산3동,호프-간이주점,244.0
금천구,독산3동,중식음식점,196.0
금천구,독산3동,커피-음료,120.0
금천구,독산3동,분식전문점,112.0
금천구,독산3동,제과점,37.0
금천구,독산3동,치킨전문점,28.0
금천구,독산3동,일식음식점,12.0
금천구,독산3동,양식음식점,12.0
금천구,독산3동,패스트푸드점,9.0
금천구,독산4동,한식음식점,316.0
금천구,독산4동,호프-간이주점,185.0
금천구,독산4동,중식음식점,81.0
금천구,독산4동,분식전문점,60.0
금천구,독산4동,커피-음료,55.0
금천구,독산4동,일식음식점,18.0
금천구,독산4동,패스트푸드점,13.0
금천구,독산4동,치킨전문점,11.0
금천구,독산4동,제과점,9.0
금천구,독산4동,양식음식점,8.0
금천구,시흥1동,한식음식점,919.0
금천구,시흥1동,호프-간이주점,391.0
금천구,시흥1동,분식전문점,141.0
금천구,시흥1동,커피-음료,141.0
금천구,시흥1동,중식음식점,114.0
금천구,시흥1동,제과점,59.0
금천구,시흥1동,일식음식점,45.0
금천구,시흥1동,치킨전문점,45.0
금천구,시흥1동,양식음식점,32.0
금천구,시흥1동,패스트푸드점,30.0
금천구,시흥2동,한식음식점,54.0
금천구,시흥2동,호프-간이주점,16.0
금천구,시흥2동,커피-음료,12.0
금천구,시흥2동,중식음식점,10.0
금천구,시흥2동,양식음식점,8.0
금천구,시흥2동,일식음식점,4.0
금천구,시흥2동,제과점,4.0
금천구,시흥2동,분식전문점,4.0
금천구,시흥2동,패스트푸드점,0.0
금천구,시흥2동,치킨전문점,0.0
금천구,시흥3동,한식음식점,157.0
금천구,시흥3동,호프-간이주점,40.0
금천구,시흥3동,커피-음료,31.0
금천구,시흥3동,중식음식점,20.0
금천구,시흥3동,분식전문점,17.0
금천구,시흥3동,치킨전문점,16.0
금천구,시흥3동,제과점,11.0
금천구,시흥3동,양식음식점,4.0
금천구,시흥3동,일식음식점,4.0
금천구,시흥4동,한식음식점,155.0
금천구,시흥4동,분식전문점,62.0
금천구,시흥4동,호프-간이주점,54.0
금천구,시흥4동,커피-음료,39.0
금천구,시흥4동,제과점,20.0
금천구,시흥4동,일식음식점,15.0
금천구,시흥4동,중식음식점,10.0
금천구,시흥4동,치킨전문점,8.0
금천구,시흥4동,패스트푸드점,8.0
금천구,시흥5동,한식음식점,184.0
금천구,시흥5동,커피-음료,56.0
금천구,시흥5동,분식전문점,55.0
금천구,시흥5동,호프-간이주점,48.0
금천구,시흥5동,제과점,36.0
금천구,시흥5동,치킨전문점,23.0
금천구,시흥5동,중식음식점,16.0
금천구,시흥5동,일식음식점,11.0
금천구,시흥5동,패스트푸드점,11.0
금천구,시흥5동,양식음식점,4.0
노원구,공릉1동,한식음식점,707.0
노원구,공릉1동,커피-음료,366.0
노원구,공릉1동,호프-간이주점,188.0
노원구,공릉1동,분식전문점,158.0
노원구,공릉1동,제과점,115.0
노원구,공릉1동,일식음식점,66.0
노원구,공릉1동,양식음식점,66.0
노원구,공릉1동,치킨전문점,52.0
노원구,공릉1동,중식음식점,43.0
노원구,공릉1동,패스트푸드점,20.0
노원구,공릉2동,한식음식점,271.0
노원구,공릉2동,커피-음료,86.0
노원구,공릉2동,분식전문점,64.0
노원구,공릉2동,호프-간이주점,52.0
노원구,공릉2동,양식음식점,51.0
노원구,공릉2동,제과점,31.0
노원구,공릉2동,일식음식점,30.0
노원구,공릉2동,패스트푸드점,27.0
노원구,공릉2동,중식음식점,24.0
노원구,공릉2동,치킨전문점,4.0
노원구,상계10동,한식음식점,19.0
노원구,상계10동,제과점,8.0
노원구,상계10동,패스트푸드점,8.0
노원구,상계10동,커피-음료,8.0
노원구,상계10동,호프-간이주점,8.0
노원구,상계10동,분식전문점,5.0
노원구,상계10동,일식음식점,5.0
노원구,상계1동,한식음식점,446.0
노원구,상계1동,커피-음료,132.0
노원구,상계1동,호프-간이주점,131.0
노원구,상계1동,분식전문점,77.0
노원구,상계1동,중식음식점,45.0
노원구,상계1동,치킨전문점,38.0
노원구,상계1동,제과점,34.0
노원구,상계1동,일식음식점,20.0
노원구,상계1동,패스트푸드점,18.0
노원구,상계1동,양식음식점,16.0
노원구,상계2동,한식음식점,1191.0
노원구,상계2동,호프-간이주점,462.0
노원구,상계2동,커피-음료,285.0
노원구,상계2동,분식전문점,214.0
노원구,상계2동,일식음식점,189.0
노원구,상계2동,제과점,152.0
노원구,상계2동,양식음식점,144.0
노원구,상계2동,중식음식점,116.0
노원구,상계2동,치킨전문점,77.0
노원구,상계2동,패스트푸드점,62.0
노원구,상계3·4동,한식음식점,131.0
노원구,상계3·4동,호프-간이주점,61.0
노원구,상계3·4동,분식전문점,38.0
노원구,상계3·4동,커피-음료,32.0
노원구,상계3·4동,치킨전문점,16.0
노원구,상계3·4동,중식음식점,8.0
노원구,상계3·4동,양식음식점,5.0
노원구,상계3·4동,제과점,2.0
노원구,상계3·4동,패스트푸드점,2.0
노원구,상계5동,한식음식점,461.0
노원구,상계5동,호프-간이주점,169.0
노원구,상계5동,커피-음료,114.0
노원구,상계5동,분식전문점,78.0
노원구,상계5동,제과점,74.0
노원구,상계5동,패스트푸드점,32.0
노원구,상계5동,중식음식점,28.0
노원구,상계5동,치킨전문점,21.0
노원구,상계5동,양식음식점,18.0
노원구,상계5동,일식음식점,16.0
노원구,상계6·7동,한식음식점,63.0
노원구,상계6·7동,분식전문점,25.0
노원구,상계6·7동,커피-음료,20.0
노원구,상계6·7동,호프-간이주점,12.0
