구,동,업종명,점포수
노원구,상계6·7동,양식음식점,12.0
노원구,상계6·7동,중식음식점,8.0
노원구,상계6·7동,일식음식점,6.0
노원구,상계6·7동,패스트푸드점,4.0
노원구,상계6·7동,치킨전문점,1.0
노원구,상계6·7동,제과점,0.0
노원구,상계9동,한식음식점,75.0
노원구,상계9동,분식전문점,22.0
노원구,상계9동,호프-간이주점,16.0
노원구,상계9동,제과점,16.0
노원구,상계9동,일식음식점,12.0
노원구,상계9동,치킨전문점,12.0
노원구,상계9동,양식음식점,9.0
노원구,상계9동,중식음식점,4.0
노원구,상계9동,커피-음료,4.0
노원구,상계9동,패스트푸드점,4.0
노원구,월계1동,한식음식점,392.0
노원구,월계1동,분식전문점,85.0
노원구,월계1동,호프-간이주점,84.0
노원구,월계1동,커피-음료,80.0
노원구,월계1동,중식음식점,48.0
노원구,월계1동,양식음식점,44.0
노원구,월계1동,일식음식점,26.0
노원구,월계1동,치킨전문점,24.0
노원구,월계1동,제과점,12.0
노원구,월계1동,패스트푸드점,10.0
노원구,월계2동,한식음식점,24.0
노원구,월계2동,커피-음료,20.0
노원구,월계2동,분식전문점,8.0
노원구,월계2동,제과점,8.0
노원구,월계2동,일식음식점,8.0
노원구,월계2동,패스트푸드점,7.0
노원구,월계2동,중식음식점,4.0
노원구,월계2동,양식음식점,4.0
노원구,월계2동,치킨전문점,4.0
노원구,중계2·3동,한식음식점,148.0
노원구,중계2·3동,분식전문점,49.0
노원구,중계2·3동,커피-음료,32.0
노원구,중계2·3동,호프-간이주점,23.0
노원구,중계2·3동,양식음식점,22.0
노원구,중계2·3동,치킨전문점,20.0
노원구,중계2·3동,중식음식점,17.0
노원구,중계2·3동,일식음식점,16.0
노원구,중계2·3동,제과점,12.0
노원구,중계2·3동,패스트푸드점,11.0
노원구,중계4동,한식음식점,324.0
노원구,중계4동,호프-간이주점,107.0
노원구,중계4동,분식전문점,55.0
노원구,중계4동,커피-음료,54.0
노원구,중계4동,중식음식점,26.0
노원구,중계4동,치킨전문점,19.0
노원구,중계4동,양식음식점,18.0
노원구,중계4동,일식음식점,17.0
노원구,중계4동,제과점,10.0
노원구,중계4동,패스트푸드점,9.0
노원구,중계본동,한식음식점,161.0
노원구,중계본동,커피-음료,83.0
노원구,중계본동,분식전문점,82.0
노원구,중계본동,제과점,36.0
노원구,중계본동,양식음식점,36.0
노원구,중계본동,중식음식점,29.0
노원구,중계본동,호프-간이주점,24.0
노원구,중계본동,치킨전문점,24.0
노원구,중계본동,일식음식점,23.0
노원구,중계본동,패스트푸드점,14.0
노원구,하계1동,한식음식점,68.0
노원구,하계1동,커피-음료,41.0
노원구,하계1동,패스트푸드점,12.0
노원구,하계1동,호프-간이주점,12.0
노원구,하계1동,일식음식점,8.0
노원구,하계1동,양식음식점,8.0
노원구,하계1동,제과점,8.0
노원구,하계1동,중식음식점,7.0
노원구,하계1동,분식전문점,7.0
노원구,하계1동,치킨전문점,4.0
도봉구,도봉1동,한식음식점,719.0
도봉구,도봉1동,호프-간이주점,160.0
도봉구,도봉1동,커피-음료,126.0
도봉구,도봉1동,분식전문점,36.0
도봉구,도봉1동,중식음식점,34.0
도봉구,도봉1동,치킨전문점,28.0
도봉구,도봉1동,양식음식점,20.0
도봉구,도봉1동,일식음식점,20.0
도봉구,도봉1동,제과점,19.0
도봉구,도봉1동,패스트푸드점,0.0
도봉구,도봉2동,한식음식점,147.0
도봉구,도봉2동,호프-간이주점,48.0
도봉구,도봉2동,커피-음료,32.0
도봉구,도봉2동,분식전문점,21.0
도봉구,도봉2동,치킨전문점,12.0
도봉구,도봉2동,중식음식점,8.0
도봉구,도봉2동,양식음식점,8.0
도봉구,도봉2동,일식음식점,7.0
도봉구,도봉2동,패스트푸드점,4.0
도봉구,도봉2동,제과점,0.0
도봉구,방학1동,한식음식점,720.0
도봉구,방학1동,호프-간이주점,302.0
도봉구,방학1동,커피-음료,150.0
도봉구,방학1동,분식전문점,100.0
도봉구,방학1동,치킨전문점,55.0
도봉구,방학1동,제과점,55.0
도봉구,방학1동,중식음식점,46.0
도봉구,방학1동,일식음식점,34.0
도봉구,방학1동,패스트푸드점,31.0
도봉구,방학1동,양식음식점,24.0
도봉구,방학2동,한식음식점,318.0
도봉구,방학2동,분식전문점,93.0
도봉구,방학2동,커피-음료,68.0
도봉구,방학2동,호프-간이주점,53.0
도봉구,방학2동,제과점,32.0
도봉구,방학2동,치킨전문점,24.0
도봉구,방학2동,중식음식점,20.0
도봉구,방학2동,양식음식점,12.0
도봉구,방학2동,패스트푸드점,10.0
도봉구,방학2동,일식음식점,2.0
도봉구,방학3동,한식음식점,29.0
도봉구,방학3동,커피-음료,9.0
도봉구,방학3동,분식전문점,8.0
도봉구,방학3동,제과점,8.0
도봉구,방학3동,중식음식점,8.0
도봉구,방학3동,양식음식점,8.0
도봉구,방학3동,패스트푸드점,0.0
도봉구,방학3동,치킨전문점,0.0
도봉구,방학3동,호프-간이주점,0.0
도봉구,쌍문1동,한식음식점,88.0
도봉구,쌍문1동,커피-음료,78.0
도봉구,쌍문1동,분식전문점,57.0
도봉구,쌍문1동,호프-간이주점,31.0
도봉구,쌍문1동,양식음식점,31.0
도봉구,쌍문1동,일식음식점,25.0
도봉구,쌍문1동,중식음식점,20.0
도봉구,쌍문1동,제과점,16.0
도봉구,쌍문1동,치킨전문점,15.0
도봉구,쌍문1동,패스트푸드점,4.0
도봉구,쌍문2동,한식음식점,243.0
도봉구,쌍문2동,커피-음료,78.0
도봉구,쌍문2동,호프-간이주점,57.0
도봉구,쌍문2동,분식전문점,45.0
도봉구,쌍문2동,패스트푸드점,17.0
도봉구,쌍문2동,일식음식점,17.0
도봉구,쌍문2동,중식음식점,16.0
도봉구,쌍문2동,치킨전문점,16.0
도봉구,쌍문2동,양식음식점,13.0
도봉구,쌍문2동,제과점,4.0
도봉구,쌍문3동,한식음식점,251.0
도봉구,쌍문3동,호프-간이주점,84.0
도봉구,쌍문3동,커피-음료,61.0
도봉구,쌍문3동,분식전문점,46.0
도봉구,쌍문3동,일식음식점,43.0
도봉구,쌍문3동,치킨전문점,36.0
도봉구,쌍문3동,제과점,33.0
도봉구,쌍문3동,양식음식점,24.0
도봉구,쌍문3동,중식음식점,12.0
도봉구,쌍문3동,패스트푸드점,8.0
도봉구,쌍문4동,한식음식점,4.0
도봉구,쌍문4동,양식음식점,4.0
도봉구,쌍문4동,중식음식점,4.0
도봉구,쌍문4동,호프-간이주점,4.0
도봉구,쌍문4동,커피-음료,0.0
도봉구,쌍문4동,치킨전문점,0.0
도봉구,창1동,한식음식점,161.0
도봉구,창1동,커피-음료,47.0
도봉구,창1동,분식전문점,46.0
도봉구,창1동,호프-간이주점,44.0
도봉구,창1동,제과점,37.0
도봉구,창1동,일식음식점,26.0
도봉구,창1동,양식음식점,20.0
도봉구,창1동,패스트푸드점,12.0
도봉구,창1동,중식음식점,11.0
도봉구,창1동,치킨전문점,8.0
도봉구,창2동,한식음식점,184.0
도봉구,창2동,분식전문점,41.0
도봉구,창2동,커피-음료,40.0
도봉구,창2동,호프-간이주점,28.0
도봉구,창2동,제과점,20.0
도봉구,창2동,중식음식점,12.0
도봉구,창2동,치킨전문점,12.0
도봉구,창2동,패스트푸드점,8.0
도봉구,창2동,일식음식점,8.0
도봉구,창3동,한식음식점,282.0
도봉구,창3동,호프-간이주점,120.0
도봉구,창3동,커피-음료,94.0
도봉구,창3동,분식전문점,57.0
도봉구,창3동,치킨전문점,20.0
도봉구,창3동,일식음식점,19.0
도봉구,창3동,제과점,17.0
도봉구,창3동,중식음식점,13.0
도봉구,창3동,패스트푸드점,7.0
도봉구,창3동,양식음식점,2.0
도봉구,창4동,한식음식점,174.0
도봉구,창4동,호프-간이주점,87.0
도봉구,창4동,커피-음료,22.0
도봉구,창4동,분식전문점,16.0
도봉구,창4동,중식음식점,16.0
도봉구,창4동,일식음식점,10.0
도봉구,창4동,패스트푸드점,8.0
도봉구,창4동,치킨전문점,4.0
도봉구,창4동,양식음식점,4.0
도봉구,창4동,제과점,0.0
도봉구,창5동,한식음식점,341.0
도봉구,창5동,호프-간이주점,107.0
도봉구,창5동,커피-음료,96.0
도봉구,창5동,분식전문점,60.0
도봉구,창5동,일식음식점,36.0
도봉구,창5동,양식음식점,32.0
도봉구,창5동,제과점,31.0
도봉구,창5동,중식음식점,30.0
도봉구,창5동,패스트푸드점,16.0
도봉구,창5동,치킨전문점,13.0
동대문구,답십리1동,한식음식점,216.0
동대문구,답십리1동,커피-음료,108.0
동대문구,답십리1동,분식전문점,57.0
동대문구,답십리1동,호프-간이주점,32.0
동대문구,답십리1동,제과점,32.0
동대문구,답십리1동,패스트푸드점,23.0
동대문구,답십리1동,양식음식점,17.0
동대문구,답십리1동,중식음식점,16.0
동대문구,답십리1동,치킨전문점,15.0
동대문구,답십리1동,일식음식점,9.0
동대문구,답십리2동,한식음식점,348.0
동대문구,답십리2동,호프-간이주점,81.0
동대문구,답십리2동,커피-음료,66.0
동대문구,답십리2동,분식전문점,66.0
동대문구,답십리2동,제과점,34.0
동대문구,답십리2동,양식음식점,27.0
동대문구,답십리2동,치킨전문점,20.0
동대문구,답십리2동,일식음식점,14.0
동대문구,답십리2동,중식음식점,10.0
동대문구,답십리2동,패스트푸드점,10.0
동대문구,용신동,한식음식점,1200.0
동대문구,용신동,커피-음료,257.0
동대문구,용신동,호프-간이주점,204.0
동대문구,용신동,분식전문점,155.0
동대문구,용신동,중식음식점,68.0
동대문구,용신동,양식음식점,63.0
동대문구,용신동,일식음식점,55.0
동대문구,용신동,제과점,45.0
동대문구,용신동,패스트푸드점,23.0
동대문구,용신동,치킨전문점,20.0
동대문구,이문1동,한식음식점,254.0
동대문구,이문1동,커피-음료,129.0
동대문구,이문1동,호프-간이주점,109.0
동대문구,이문1동,양식음식점,82.0
동대문구,이문1동,분식전문점,63.0
동대문구,이문1동,중식음식점,56.0
동대문구,이문1동,패스트푸드점,32.0
동대문구,이문1동,제과점,27.0
동대문구,이문1동,일식음식점,24.0
동대문구,이문1동,치킨전문점,12.0
동대문구,이문2동,호프-간이주점,12.0
동대문구,이문2동,한식음식점,8.0
동대문구,이문2동,일식음식점,4.0
동대문구,이문2동,치킨전문점,4.0
동대문구,이문2동,제과점,3.0
동대문구,장안1동,한식음식점,1098.0
동대문구,장안1동,커피-음료,233.0
동대문구,장안1동,호프-간이주점,213.0
동대문구,장안1동,분식전문점,140.0
동대문구,장안1동,양식음식점,84.0
동대문구,장안1동,일식음식점,81.0
동대문구,장안1동,중식음식점,81.0
동대문구,장안1동,제과점,53.0
동대문구,장안1동,패스트푸드점,24.0
동대문구,장안1동,치킨전문점,16.0
동대문구,장안2동,한식음식점,830.0
동대문구,장안2동,호프-간이주점,206.0
동대문구,장안2동,커피-음료,178.0
동대문구,장안2동,분식전문점,139.0
동대문구,장안2동,일식음식점,62.0
동대문구,장안2동,양식음식점,50.0
동대문구,장안2동,중식음식점,47.0
동대문구,장안2동,제과점,35.0
동대문구,장안2동,패스트푸드점,25.0
동대문구,장안2동,치킨전문점,11.0
동대문구,전농1동,한식음식점,723.0
동대문구,전농1동,커피-음료,245.0
동대문구,전농1동,호프-간이주점,166.0
동대문구,전농1동,분식전문점,128.0
동대문구,전농1동,중식음식점,76.0
동대문구,전농1동,양식음식점,74.0
동대문구,전농1동,제과점,70.0
동대문구,전농1동,일식음식점,39.0
동대문구,전농1동,치킨전문점,34.0
동대문구,전농1동,패스트푸드점,31.0
동대문구,전농2동,한식음식점,83.0
동대문구,전농2동,커피-음료,28.0
동대문구,전농2동,분식전문점,23.0
동대문구,전농2동,중식음식점,16.0
동대문구,전농2동,호프-간이주점,8.0
동대문구,전농2동,양식음식점,4.0
동대문구,전농2동,패스트푸드점,4.0
동대문구,전농2동,일식음식점,4.0
동대문구,전농2동,제과점,0.0
동대문구,전농2동,치킨전문점,0.0
동대문구,제기동,한식음식점,1246.0
동대문구,제기동,커피-음료,277.0
동대문구,제기동,호프-간이주점,260.0
동대문구,제기동,분식전문점,157.0
동대문구,제기동,중식음식점,87.0
동대문구,제기동,제과점,70.0
동대문구,제기동,치킨전문점,69.0
동대문구,제기동,양식음식점,66.0
동대문구,제기동,일식음식점,41.0
동대문구,제기동,패스트푸드점,27.0
동대문구,청량리동,한식음식점,100.0
동대문구,청량리동,호프-간이주점,30.0
동대문구,청량리동,커피-음료,27.0
동대문구,청량리동,중식음식점,13.0
동대문구,청량리동,분식전문점,12.0
동대문구,청량리동,치킨전문점,4.0
동대문구,청량리동,제과점,4.0
동대문구,청량리동,일식음식점,4.0
동대문구,청량리동,패스트푸드점,0.0
동대문구,회기동,한식음식점,425.0
동대문구,회기동,커피-음료,262.0
동대문구,회기동,호프-간이주점,238.0
동대문구,회기동,중식음식점,203.0
동대문구,회기동,분식전문점,131.0
동대문구,회기동,양식음식점,115.0
동대문구,회기동,일식음식점,90.0
동대문구,회기동,제과점,84.0
동대문구,회기동,패스트푸드점,60.0
동대문구,회기동,치킨전문점,14.0
동대문구,휘경1동,한식음식점,282.0
동대문구,휘경1동,커피-음료,91.0
동대문구,휘경1동,호프-간이주점,78.0
동대문구,휘경1동,분식전문점,55.0
동대문구,휘경1동,치킨전문점,39.0
동대문구,휘경1동,양식음식점,25.0
동대문구,휘경1동,제과점,23.0
동대문구,휘경1동,일식음식점,20.0
동대문구,휘경1동,패스트푸드점,12.0
동대문구,휘경1동,중식음식점,11.0
동대문구,휘경2동,한식음식점,106.0
동대문구,휘경2동,커피-음료,92.0
동대문구,휘경2동,분식전문점,41.0
동대문구,휘경2동,호프-간이주점,30.0
동대문구,휘경2동,패스트푸드점,28.0
동대문구,휘경2동,일식음식점,18.0
동대문구,휘경2동,양식음식점,12.0
동대문구,휘경2동,치킨전문점,12.0
동대문구,휘경2동,중식음식점,8.0
동대문구,휘경2동,제과점,4.0
동작구,노량진1동,한식음식점,618.0
동작구,노량진1동,커피-음료,223.0
동작구,노량진1동,호프-간이주점,191.0
동작구,노량진1동,분식전문점,178.0
동작구,노량진1동,중식음식점,74.0
동작구,노량진1동,일식음식점,58.0
동작구,노량진1동,양식음식점,56.0
동작구,노량진1동,제과점,46.0
동작구,노량진1동,패스트푸드점,31.0
동작구,노량진1동,치킨전문점,20.0
동작구,노량진2동,한식음식점,212.0
동작구,노량진2동,호프-간이주점,45.0
동작구,노량진2동,커피-음료,37.0
동작구,노량진2동,양식음식점,31.0
동작구,노량진2동,중식음식점,16.0
동작구,노량진2동,분식전문점,16.0
동작구,노량진2동,일식음식점,10.0
동작구,노량진2동,패스트푸드점,8.0
동작구,노량진2동,치킨전문점,4.0
동작구,노량진2동,제과점,1.0
동작구,대방동,한식음식점,293.0
동작구,대방동,커피-음료,170.0
동작구,대방동,호프-간이주점,97.0
동작구,대방동,분식전문점,78.0
동작구,대방동,패스트푸드점,54.0
동작구,대방동,중식음식점,45.0
동작구,대방동,일식음식점,44.0
동작구,대방동,치킨전문점,24.0
동작구,대방동,제과점,22.0
동작구,대방동,양식음식점,4.0
동작구,사당1동,한식음식점,547.0
동작구,사당1동,호프-간이주점,292.0
동작구,사당1동,커피-음료,231.0
동작구,사당1동,양식음식점,59.0
동작구,사당1동,일식음식점,57.0
동작구,사당1동,분식전문점,56.0
동작구,사당1동,중식음식점,39.0
동작구,사당1동,제과점,37.0
동작구,사당1동,치킨전문점,36.0
동작구,사당1동,패스트푸드점,17.0
동작구,사당2동,한식음식점,741.0
동작구,사당2동,호프-간이주점,314.0
동작구,사당2동,커피-음료,194.0
동작구,사당2동,분식전문점,147.0
동작구,사당2동,양식음식점,98.0
동작구,사당2동,중식음식점,95.0
동작구,사당2동,일식음식점,90.0
동작구,사당2동,제과점,80.0
동작구,사당2동,패스트푸드점,55.0
동작구,사당2동,치킨전문점,43.0
동작구,사당3동,한식음식점,84.0
동작구,사당3동,커피-음료,42.0
동작구,사당3동,호프-간이주점,21.0
동작구,사당3동,양식음식점,12.0
동작구,사당3동,중식음식점,11.0
동작구,사당3동,치킨전문점,11.0
동작구,사당3동,패스트푸드점,4.0
동작구,사당3동,제과점,4.0
동작구,사당3동,일식음식점,4.0
동작구,사당3동,분식전문점,0.0
동작구,사당4동,한식음식점,171.0
동작구,사당4동,커피-음료,66.0
동작구,사당4동,분식전문점,63.0
동작구,사당4동,호프-간이주점,60.0
동작구,사당4동,제과점,31.0
동작구,사당4동,중식음식점,23.0
동작구,사당4동,패스트푸드점,23.0
동작구,사당4동,치킨전문점,16.0
동작구,사당4동,일식음식점,12.0
동작구,사당4동,양식음식점,8.0
동작구,사당5동,한식음식점,36.0
동작구,사당5동,커피-음료,26.0
동작구,사당5동,치킨전문점,4.0
동작구,사당5동,패스트푸드점,4.0
동작구,사당5동,중식음식점,4.0
동작구,사당5동,양식음식점,0.0
동작구,상도1동,한식음식점,452.0
동작구,상도1동,커피-음료,194.0
동작구,상도1동,호프-간이주점,142.0
동작구,상도1동,양식음식점,113.0
동작구,상도1동,분식전문점,105.0
동작구,상도1동,제과점,63.0
동작구,상도1동,중식음식점,59.0
동작구,상도1동,일식음식점,45.0
동작구,상도1동,패스트푸드점,34.0
동작구,상도1동,치킨전문점,20.0
동작구,상도2동,한식음식점,316.0
동작구,상도2동,커피-음료,138.0
동작구,상도2동,호프-간이주점,60.0
동작구,상도2동,중식음식점,40.0
동작구,상도2동,분식전문점,39.0
동작구,상도2동,일식음식점,32.0
동작구,상도2동,제과점,26.0
동작구,상도2동,패스트푸드점,24.0
동작구,상도2동,양식음식점,16.0
동작구,상도2동,치킨전문점,12.0
동작구,상도3동,한식음식점,119.0
동작구,상도3동,커피-음료,51.0
동작구,상도3동,분식전문점,30.0
동작구,상도3동,호프-간이주점,29.0
동작구,상도3동,제과점,24.0
동작구,상도3동,치킨전문점,22.0
동작구,상도3동,중식음식점,20.0
동작구,상도3동,양식음식점,20.0
동작구,상도3동,패스트푸드점,16.0
동작구,상도3동,일식음식점,4.0
동작구,상도4동,한식음식점,192.0
동작구,상도4동,커피-음료,67.0
동작구,상도4동,호프-간이주점,36.0
동작구,상도4동,분식전문점,24.0
동작구,상도4동,패스트푸드점,12.0
동작구,상도4동,치킨전문점,12.0
동작구,상도4동,중식음식점,12.0
동작구,상도4동,양식음식점,8.0
동작구,상도4동,제과점,8.0
동작구,상도4동,일식음식점,4.0
동작구,신대방1동,한식음식점,159.0
동작구,신대방1동,호프-간이주점,69.0
동작구,신대방1동,중식음식점,48.0
동작구,신대방1동,커피-음료,45.0
동작구,신대방1동,제과점,28.0
동작구,신대방1동,분식전문점,26.0
동작구,신대방1동,치킨전문점,19.0
동작구,신대방1동,양식음식점,9.0
동작구,신대방1동,일식음식점,8.0
동작구,신대방1동,패스트푸드점,8.0
동작구,신대방2동,한식음식점,521.0
동작구,신대방2동,커피-음료,171.0
동작구,신대방2동,호프-간이주점,95.0
동작구,신대방2동,분식전문점,91.0
동작구,신대방2동,일식음식점,85.0
동작구,신대방2동,양식음식점,57.0
동작구,신대방2동,제과점,49.0
동작구,신대방2동,중식음식점,46.0
동작구,신대방2동,패스트푸드점,24.0
동작구,신대방2동,치킨전문점,4.0
동작구,흑석동,한식음식점,208.0
동작구,흑석동,호프-간이주점,130.0
동작구,흑석동,커피-음료,92.0
동작구,흑석동,분식전문점,68.0
동작구,흑석동,양식음식점,35.0
동작구,흑석동,일식음식점,35.0
동작구,흑석동,중식음식점,32.0
동작구,흑석동,제과점,20.0
동작구,흑석동,패스트푸드점,20.0
동작구,흑석동,치킨전문점,4.0
마포구,공덕동,한식음식점,631.0
마포구,공덕동,호프-간이주점,154.0
마포구,공덕동,커피-음료,153.0
마포구,공덕동,분식전문점,91.0
마포구,공덕동,양식음식점,43.0
마포구,공덕동,일식음식점,40.0
마포구,공덕동,중식음식점,40.0
마포구,공덕동,제과점,30.0
마포구,공덕동,치킨전문점,24.0
마포구,공덕동,패스트푸드점,5.0
마포구,대흥동,한식음식점,190.0
마포구,대흥동,커피-음료,116.0
마포구,대흥동,양식음식점,60.0
마포구,대흥동,호프-간이주점,50.0
마포구,대흥동,제과점,35.0
마포구,대흥동,분식전문점,31.0
마포구,대흥동,일식음식점,21.0
마포구,대흥동,치킨전문점,16.0
마포구,대흥동,패스트푸드점,15.0
마포구,대흥동,중식음식점,10.0
마포구,도화동,한식음식점,766.0
마포구,도화동,호프-간이주점,272.0
마포구,도화동,커피-음료,175.0
마포구,도화동,분식전문점,141.0
마포구,도화동,양식음식점,118.0
마포구,도화동,일식음식점,115.0
마포구,도화동,중식음식점,57.0
마포구,도화동,제과점,49.0
마포구,도화동,패스트푸드점,47.0
마포구,도화동,치킨전문점,32.0
마포구,망원1동,한식음식점,618.0
마포구,망원1동,커피-음료,591.0
마포구,망원1동,양식음식점,244.0
마포구,망원1동,호프-간이주점,215.0
마포구,망원1동,제과점,166.0
마포구,망원1동,일식음식점,143.0
마포구,망원1동,분식전문점,134.0
마포구,망원1동,중식음식점,60.0
마포구,망원1동,패스트푸드점,54.0
마포구,망원1동,치킨전문점,36.0
마포구,망원2동,한식음식점,366.0
마포구,망원2동,커피-음료,242.0
마포구,망원2동,호프-간이주점,83.0
마포구,망원2동,분식전문점,66.0
마포구,망원2동,제과점,54.0
마포구,망원2동,중식음식점,42.0
마포구,망원2동,일식음식점,33.0
마포구,망원2동,양식음식점,32.0
마포구,망원2동,패스트푸드점,29.0
마포구,망원2동,치킨전문점,16.0
마포구,상암동,한식음식점,997.0
마포구,상암동,커피-음료,498.0
마포구,상암동,일식음식점,242.0
마포구,상암동,호프-간이주점,208.0
마포구,상암동,양식음식점,192.0
마포구,상암동,중식음식점,108.0
마포구,상암동,분식전문점,104.0
마포구,상암동,패스트푸드점,75.0
마포구,상암동,제과점,48.0
마포구,상암동,치킨전문점,20.0
마포구,서강동,한식음식점,532.0
마포구,서강동,커피-음료,502.0
마포구,서강동,호프-간이주점,334.0
마포구,서강동,양식음식점,219.0
마포구,서강동,일식음식점,177.0
마포구,서강동,제과점,102.0
마포구,서강동,분식전문점,95.0
마포구,서강동,중식음식점,56.0
마포구,서강동,패스트푸드점,54.0
마포구,서강동,치킨전문점,12.0
마포구,서교동,한식음식점,2768.0
마포구,서교동,커피-음료,2461.0
마포구,서교동,호프-간이주점,1974.0
마포구,서교동,양식음식점,930.0
마포구,서교동,일식음식점,848.0
마포구,서교동,분식전문점,491.0
마포구,서교동,제과점,400.0
마포구,서교동,중식음식점,382.0
마포구,서교동,패스트푸드점,316.0
마포구,서교동,치킨전문점,64.0
마포구,성산1동,한식음식점,323.0
마포구,성산1동,커피-음료,283.0
마포구,성산1동,제과점,90.0
마포구,성산1동,양식음식점,64.0
마포구,성산1동,호프-간이주점,50.0
마포구,성산1동,패스트푸드점,44.0
마포구,성산1동,분식전문점,38.0
마포구,성산1동,일식음식점,38.0
마포구,성산1동,중식음식점,23.0
마포구,성산1동,치킨전문점,12.0
마포구,성산2동,한식음식점,248.0
마포구,성산2동,커피-음료,120.0
마포구,성산2동,분식전문점,82.0
마포구,성산2동,일식음식점,49.0
마포구,성산2동,제과점,44.0
마포구,성산2동,중식음식점,36.0
마포구,성산2동,호프-간이주점,34.0
마포구,성산2동,패스트푸드점,30.0
마포구,성산2동,양식음식점,24.0
마포구,성산2동,치킨전문점,8.0
마포구,신수동,한식음식점,201.0
마포구,신수동,커피-음료,145.0
마포구,신수동,분식전문점,59.0
마포구,신수동,양식음식점,54.0
마포구,신수동,제과점,38.0
마포구,신수동,호프-간이주점,36.0
마포구,신수동,일식음식점,26.0
마포구,신수동,중식음식점,19.0
마포구,신수동,패스트푸드점,10.0
마포구,신수동,치킨전문점,4.0
마포구,아현동,한식음식점,162.0
마포구,아현동,호프-간이주점,68.0
마포구,아현동,분식전문점,38.0
마포구,아현동,양식음식점,31.0
마포구,아현동,커피-음료,29.0
마포구,아현동,치킨전문점,16.0
마포구,아현동,패스트푸드점,12.0
마포구,아현동,제과점,12.0
마포구,아현동,중식음식점,8.0
마포구,아현동,일식음식점,8.0
마포구,연남동,커피-음료,1175.0
마포구,연남동,한식음식점,867.0
마포구,연남동,호프-간이주점,785.0
마포구,연남동,양식음식점,600.0
마포구,연남동,일식음식점,429.0
마포구,연남동,제과점,331.0
마포구,연남동,분식전문점,181.0
마포구,연남동,중식음식점,159.0
마포구,연남동,패스트푸드점,140.0
마포구,연남동,치킨전문점,34.0
마포구,염리동,한식음식점,179.0
마포구,염리동,커피-음료,107.0
마포구,염리동,분식전문점,97.0
마포구,염리동,호프-간이주점,37.0
마포구,염리동,제과점,33.0
마포구,염리동,중식음식점,19.0
마포구,염리동,일식음식점,16.0
마포구,염리동,치킨전문점,16.0
마포구,염리동,양식음식점,13.0
마포구,염리동,패스트푸드점,11.0
마포구,용강동,한식음식점,512.0
마포구,용강동,호프-간이주점,170.0
마포구,용강동,커피-음료,150.0
마포구,용강동,양식음식점,64.0
마포구,용강동,일식음식점,60.0
마포구,용강동,중식음식점,50.0
마포구,용강동,분식전문점,43.0
마포구,용강동,패스트푸드점,23.0
